,index,kouwei,huanjing,fuwu,comment,date
4405,1228,4.0,4,4.0,"
                        朋友说环球中心有家素食火锅很出名，一起去吃吧，然后。。然后朋友就忘记预定了，我们5点打电话预定的的时候被告知没有位置了，要等至少两个小时
                ",16-06-27
4406,1229,4.0,4,4.0,"
                        喜欢在这里用餐，各方面都不错，值得推荐
                ",16-06-27
4407,1230,4.0,4,4.0,"
                        很新颖、素食很不错，生意好好，
                ",16-06-27
4408,1231,3.0,4,4.0,"
                        服务依然很好。喜欢素食。这次冰草没煮好久怎么会吃起来有点酸。然后就是鲜榨果汁，一起来的朋友喝了说太水了，里面水加多啦。。不是很好喝。希望下次来有所改进。
                ",16-06-27
4409,1232,3.0,3,3.0,"
                        位置简直算得上隐蔽，很不好找，打电话给店里才找到六点半到的，已经开始拼桌了，我们人多，没法儿拼，只能排号等座，对于我们这群才跑了二十多公里的饿鬼简直是度秒如年……但是教练坚持就吃这家，晕啊，还好十分钟就轮到我们了冰草：差评！本来他家的冰草是我最喜欢吃的一道菜，但是不知为何这次吃起来是酸的！叫服务员过来问，服务员说冰草本来就是酸的。难道我前几年吃的冰草都不是冰草……草菇：喜欢，软滑鲜香，和菌汤很配扎萨：一如既往的好吃，不多说了南瓜叶：略微有点儿老茼蒿：新鲜好吃，也是每次来必点的苦菊菜：其实不怎么苦，煮出来很清香又吃了一肚子的菜叶子，回家没多久又饿了……我真是离不开肉啊……
                ",16-06-26
4410,1233,,3,,,
4411,1234,,3,,,
4412,1235,,3,,,
4413,1236,,3,,,
4414,1237,,3,,,
4415,1238,4.0,4,4.0,"
                        很有特色的一家店，倡导光盘行动，味道比较清淡
                ",16-06-26
4416,1239,4.0,4,4.0,"
                        环境不错，菜品很精致，很好的素食
                ",16-06-25
4417,1240,4.0,4,4.0,"
                        很不错的地方，环境优美，更重要的食材很好，看得出来很用心在做。支持这样的餐饮
                ",16-06-25
4418,1241,4.0,4,4.0,"
                        健康，营养，环境也很好。吃饭前后还可以先跟朋友喝喝茶，聊聊天
                ",16-06-24
4419,1242,3.0,4,4.0,"
                        感觉非常好，而且和妈妈一起来吃，妈妈都非常喜欢
                ",16-06-24
4420,1243,3.0,3,4.0,"
                        还可以，清淡，有特色。就是位置太少，还和人家拼桌的
                ",16-06-21
4421,1244,4.0,4,4.0,"
                        环球这家店生意太好了，提前预约了到了都还要等，中午快两点都人潮涌动。首先说地方在环球写字楼n2区进去（就是面对环球右边一排几个大拱门之一进去三楼）车建议停地方才好找。进入餐厅走廊是卖藏传佛教之类的书籍、茶道用具以及较为中式的衣服。吃饭的地儿倒是没几桌，但是小而精致。说说菜品吧，要点就要吃#素丸子# #非洲冰草# #素虾仁# #东坡肉# 之类假荤菜，都挺好吃也不油腻，其他素菜和汤锅没太大特色。#青稞扎萨# 特推，里面火腿肠好吃，就是锅盔稍微硬了点。#豆扎茶# 感觉用破壁机打出来的，几种豆子打的还不错。
                ",16-06-21
4422,1245,,4,,,
4423,1246,,4,,,
4424,1247,,4,,,
4425,1248,,4,,,
4426,1249,,4,,,
4427,1250,,4,,,
4428,1251,2.0,4,4.0,"
                        还可以，但是不是非常好吃啦。。。。
                ",16-06-21
4429,1252,3.0,2,2.0,"
                        生意真的是太好了，晚上7点半多了还在排队，还好之前打电话订了座，然而也是跟人家拼桌。拼桌倒没什么，但是希望店家可以改进一下菜品的装盘，毕竟拼桌就会比较挤，菜全部堆在桌上也不知道哪个是谁点的，有点尴尬。而且因为拼桌，人很多，服务业略微跟不上，望改进
                ",16-06-19
4430,1253,3.0,3,3.0,"
                        全素，挺有特色，一开始去的比较早感觉环境还不错。可过一会儿客人越来越多然后又是吃火锅，就发现里面很热…点菜过程中服务员会告诉我们说菜点的差不多了，再多就吃不了了…这一点儿还是不错的，不会像有些店为了多赚钱巴不得你多点。但前台有位服务员，脸上有斑的，我问了问她，老板是什么地方人怎么想出来开这么有特色的店，别人理都不理我…
                ",16-06-18
4431,1254,3.0,3,4.0,"
                        无比清淡 适合装逼 肉食者禁入。----
                ",16-06-18
4432,1255,4.0,4,4.0,"
                        没想到竟然一个素菜火锅，火成这样，看来成都人民很需要清淡一下呀哈哈
                ",16-06-18
4433,1256,3.0,3,3.0,"
                        很不错，生意很好，特别喜欢吃爱情扎萨
                ",16-06-16
4434,1257,4.0,4,4.0,"
                        非常不错的餐厅，服务员帮忙点菜很细心，建议不要多点，用完以后再加，这种意识难得可贵
                ",16-06-16
4435,1258,3.0,3,4.0,"
                        菜品不错，味碟还行，带着老人来的，对于新事物老人接受程度不高，不过喜欢素食的朋友可以去试一试，特别！不过可能因为是最小的店，所以感觉拥挤了点，毕竟是办公楼的模式，所以比起环球的南区，是要小很多！
                ",16-06-15
4436,1259,0.0,0,0.0,"
                        不好吃，没有味道，不能开发票。
                ",16-06-14
4437,1260,4.0,4,4.0,"
                        老顾客了，就是每次去吃都要提前订位置，要不就要等很久。
                ",16-06-14
4438,1261,3.0,3,3.0,"
                        味道还可以，服务也不错，就是座位少，要排队
                ",16-06-14
4439,1262,3.0,4,4.0,"
                        味道还是不错，人太多了，还好去的时候比较合适，没有等位置，跟别人一起拼桌，私密性稍微差点
                ",16-06-14
4440,1263,4.0,4,4.0,"
                        最爱的素食火锅，基本每月都要来一次，很清香，每次吃的很撑但不会觉得很油腻，大爱
                ",16-06-13
4441,1264,4.0,4,4.0,"
                        是我喜欢的味道，素食餐厅环境好，服务好，反对浪费，菜品新鲜，环球店要提前两天订位子
                ",16-06-13
4442,1265,4.0,4,4.0,"
                        一直都喜欢在他家吃素餐火锅，棒棒哒！
                ",16-06-13
4443,1266,3.0,4,3.0,"
                        来了很多次，也办了会员，不会办得很早，有半年没来了，今天同学聚会特意带同学来吃鲜，毕竟之前说聚会大多是中餐或者火锅，这个算是特色。说实话，你要说这个素食火锅很适合成都人喜欢吃辣喜欢油多的重口味，肯定不是的，但偶尔来一次，谈不上减肥也谈不上健康（不可能你吃一次就能达到你要的效果），就是为了换个口味和品类而已。最好吃的我有，就是他们那个像锅盔一样的爱情扎萨饼，反正我觉得比锅盔好吃，比汉堡包好吃。汤底有特色但是味道其实很普通，就像白水，关键还得靠你自己的作料，反正我必须放耗油香油秘制酱和辣椒，才觉得有味。其他的素荤菜做得很逼真，大多是豆制品和菌类制成的，有特色味道也还可以。环境融合了佛教元素，这个因人而异吧，有些人喜欢有些人可能不太适应。最后说说座位的安排，没有2人位，基本都是大桌，人少需要和陌生人坐在一张桌子上吃饭，怪怪的，不小心还会夹到别人的菜。最后说说价格，因为是会员所以打78折，其实团购也划算，人均不超过70，能接受。
                ",16-06-12
4444,1267,,4,,,
4445,1268,,4,,,
4446,1269,,4,,,
4447,1270,,4,,,
4448,1271,,4,,,
4449,1272,,4,,,
4450,1273,4.0,4,4.0,"
                        菜品很新鲜，味道也很好，服务人员特别不错，整个吃下来也不贵，很舒服
                ",16-06-12
4451,1274,2.0,2,4.0,"
                        感觉一叶别炒的特别火 每次看点评基本也没差评 这次来环球就顺便去试试看5点那个样子到的 一进来服务员就说6点之后需要拼桌。似乎真的很火的样子 好吧。拼就拼吧 环境很清净 光线很暗。感觉适合做出那种小包间。情侣适合来点菜是自主下菜 使用ipad的。有份汤锅和荤素菜 小吃饮料 讲真。。我觉得图片上的菜真的不太吸引我。。。蘸料是麻酱和葱那些。哎。不喜欢 真心不喜欢这种太淡的蘸料。吃着没劲。。 但是别人提倡的就是这种感觉。也不好说什么汤锅点的酸辣和菌汤。其实我觉得两个味道差不多。。就说菌汤里多点菌。菜品 怎么说呢。。。是我期待太高了吗。真没任何惊艳的感觉。甚至可以说有点难吃。。可能我吃不来吧 哎 真心不喜欢。但还是把菜品都吃完了。毕竟我不是个人喜欢浪费的人的。哈哈哈哈哈哈。怎么说呢。。。不太喜欢这种形式的火锅。不过萝卜青菜各有所爱啦。
                ",16-06-12
4452,1275,,2,,,
4453,1276,,2,,,
4454,1277,,2,,,
4455,1278,,2,,,
4456,1279,,2,,,
4457,1280,,2,,,
4458,1281,4.0,4,4.0,"
                        不错、好吃、素、和朋友一起吃的
                ",16-06-12
4459,1282,3.0,3,3.0,"
                        因为朋友追求的女生喜好这口才吃的这家因为座位有限，排队很久，最后是拼桌素的吃不饱。。。。但是他家理念很好，不浪费，惜福！
                ",16-06-11
4460,1283,4.0,4,4.0,"
                        比较有特色，很多菜是平时没吃过的，豆茶尤其好喝。素排骨能吃出红烧排骨的味道，鲜花饼不太甜但有花香的味道。
                ",16-06-11
4461,1284,,4,,,
4462,1285,4.0,4,4.0,"
                        味道超级好环境也非常棒，下次还会来吃的！
                ",16-06-11
4463,1286,4.0,3,3.0,"
                        环境有些吵，锅底真的就是一点油星都看不到，吃完了饿得好快︶︿︶
                ",16-06-11
4464,1287,3.0,3,3.0,"
                        去过好几次了，一直都不错。必须提前定位子，否则就要拼桌啦
                ",16-06-10
4465,1288,4.0,4,4.0,"
                        清理肠胃最佳饮食，环境优雅！来过多次
                ",16-06-10
4466,1289,1.0,1,2.0,"
                        菜品还行，调料也比较少，点心一般，不推荐。有点贵吧，性价比不高。
                ",16-06-10
4467,1290,4.0,4,4.0,"
                        感觉没有原来那么好吃了而且人好多的
                ",16-06-09
4468,1291,4.0,3,4.0,"
                        菜品味道很好，吃多了油荤的，可以去尝尝全素，服务很热情，就是地方有点挤。
                ",16-06-09
